,online_order,book_table,rate,votes,location,rest_type,dish_liked,cuisines,type,city,costfor2
46446,0,1,3.9,620,Rajajinagar,Casual Dining,"Manchurian, Vegetarian, Sweet Corn Soup, Paneer Tikka, Noodles, Rabri, Veg Fried Rice","North Indian, Chinese, Continental",Delivery,Rajajinagar,1000.0
46447,1,0,3.8,216,Rajajinagar,Quick Bites,"Donne Biryani, Chicken Kebab, Chicken Lollipop, Mutton Biryani, Chicken Biryani Combo","Biryani, Kebab",Delivery,Rajajinagar,400.0
46452,1,0,3.2,123,Basaveshwara Nagar,Casual Dining,"Biryani, Ragi Mudde, Lemon Chicken, Mutton Chops","South Indian, Biryani, Chinese, North Indian",Delivery,Rajajinagar,750.0
46453,1,0,4.1,327,Malleshwaram,Mess,"Masala Vada, Buttermilk",South Indian,Delivery,Rajajinagar,150.0
46458,1,0,4.0,97,Rajajinagar,Quick Bites,"Burgers, Nachos, Mocktails, Schezwan Momos, Paneer Manchurian, Paneer Noodles, Patiala Paneer","Chinese, Beverages",Delivery,Rajajinagar,150.0
46463,1,0,3.9,87,Seshadripuram,Quick Bites,"Maggi, Sandwiches, Rolls","Fast Food, Rolls",Delivery,Rajajinagar,200.0
46465,1,0,3.1,94,Rajajinagar,Quick Bites,Mutton Biryani,"Mangalorean, Chinese, North Indian, Biryani",Delivery,Rajajinagar,350.0
46471,1,0,3.9,81,Malleshwaram,Casual Dining,"Biryani, Mutton Chops, Pepper Chicken, Chilli Chicken, Brain Fry","South Indian, North Indian, Seafood, Chinese",Delivery,Rajajinagar,600.0
46474,1,0,3.9,291,Malleshwaram,"Quick Bites, Bakery","Masala Dosa, Akki Rottis, Filter Coffee, Tea, Bonda Soup, Puri Saagu, Vada","South Indian, North Indian, Chinese, Bakery, Desserts",Delivery,Rajajinagar,300.0
46475,1,0,3.9,41,Malleshwaram,Quick Bites,"Vada, Idli, Coffee, Kesari Bath",South Indian,Delivery,Rajajinagar,150.0
46481,1,1,3.7,57,Rajajinagar,Casual Dining,Sea Food,"Seafood, North Indian, Chinese, Continental, Mangalorean",Delivery,Rajajinagar,900.0
46529,1,0,3.8,177,Seshadripuram,Quick Bites,"Chilli Chicken, Chicken Curry, Mutton Biryani, Gundappa Donne Biryani",Biryani,Delivery,Rajajinagar,300.0
46530,0,0,4.1,453,Basavanagudi,Quick Bites,"Masala Poori, Bhel Puri, Panipuri, Chaat, Dahipuri, Sev Puri, Dahi Aloo Puri",Street Food,Delivery,Rajajinagar,100.0
46532,0,0,3.9,175,Basaveshwara Nagar,Quick Bites,"Lemon Chicken, Chicken Biryani","Biryani, South Indian",Delivery,Rajajinagar,350.0
46534,0,0,3.7,239,Basaveshwara Nagar,"Casual Dining, Cafe","Pasta, Pizza, Sandwiches, Lasagne, Burgers, Bruschettas, Cup Cake","Continental, Italian, Cafe, Beverages, Desserts",Delivery,Rajajinagar,600.0
46536,0,0,3.9,57,Basaveshwara Nagar,Quick Bites,"Cup Cake, Cake Pops, Chocolate Truffle",Desserts,Delivery,Rajajinagar,600.0
46544,1,0,3.9,86,Race Course Road,"Bar, Casual Dining","Seekh Kebab, Paneer Tikka, Beer, Fish Tikka, Kala Jamun, Biryani, Long Island Iced Tea","Continental, North Indian, Chinese",Delivery,Rajajinagar,1500.0
46554,1,0,4.1,80,Malleshwaram,Cafe,"Pasta, Chicken Steak, Pink Lemonade, Pizza, Nachos, Wings, Burgers",Cafe,Delivery,Rajajinagar,500.0
46555,0,1,4.3,1145,Malleshwaram,Casual Dining,"Lunch Buffet, Millet Pizza, Salads, Beetroot Payasam, Banana Pudding, Thali, Tikki","North Indian, South Indian",Delivery,Rajajinagar,1100.0
46556,0,0,4.3,190,Malleshwaram,Dessert Parlor,"Coconut Ice Cream, Custard Apple, Choco Almond","Ice Cream, Beverages",Delivery,Rajajinagar,200.0
46557,0,0,4.2,124,Malleshwaram,Food Court,"Nachos, Burrito Bowl, Rice Bowl, California Burrito, Tacos, Peri Peri Chicken","Mexican, Fast Food",Delivery,Rajajinagar,400.0
46558,0,0,3.8,128,Vijay Nagar,Casual Dining,"Sea Food, Biryani, Chilli Chicken, Neer Dosa, Curd Rice","North Indian, Chinese, Continental",Delivery,Rajajinagar,600.0
46564,0,0,4.0,178,Basaveshwara Nagar,Casual Dining,"Noodles, Cucumber Salad, Dragon Chicken, Momos, Spring Roll, Sea Food, Chicken Momo","Chinese, North Indian",Delivery,Rajajinagar,750.0
46579,0,0,3.1,49,Malleshwaram,Food Court,"Neer Dosa, Thali, Ghee Rice, Sea Food, Paratha","South Indian, Mangalorean, Kerala",Delivery,Rajajinagar,800.0
46600,0,0,3.5,49,Basaveshwara Nagar,"Sweet Shop, Quick Bites","Chaat, Pav Bhaji, Masala Poori, Vada Pav","Mithai, North Indian, Street Food",Delivery,Rajajinagar,250.0
46601,0,0,2.6,30,Malleshwaram,Quick Bites,"Sandwiches, Salad, Corn Soup","Healthy Food, Beverages, Fast Food",Delivery,Rajajinagar,500.0
46618,0,0,2.8,270,Malleshwaram,Food Court,"Garlic Bread, Chicken Keema Pizza, Bbq Chicken, White Sauce Pasta, Veg Supreme, Paneer Pizza, Capsicum Pizza",Pizza,Delivery,Rajajinagar,500.0
46621,1,0,4.2,290,Rajajinagar,"Takeaway, Delivery","Garlic Bread, Chicken Wings, House Pizza",Pizza,Delivery,Rajajinagar,600.0
46630,0,0,4.8,1161,Rajajinagar,Bakery,"Veg Puff, Plum Cake, Sponge Cake, Tea, Coconut Biscuits, Fruit Cake, Apple Cake","Bakery, Desserts",Desserts,Rajajinagar,200.0
46632,1,0,4.0,155,Rajajinagar,Dessert Parlor,"Choco Death, Brownie",Ice Cream,Desserts,Rajajinagar,500.0
46633,1,0,3.9,115,Rajajinagar,Dessert Parlor,"Choco Fudge Brownie, Sandwich, Tiramisu, Vanilla Ice Cream","Desserts, Ice Cream, Beverages, Sandwich",Desserts,Rajajinagar,400.0
46635,1,0,4.0,39,Rajajinagar,Delivery,"Cheesecake, Chocolate Fantasy, Chocolate Decadence","Bakery, Desserts",Desserts,Rajajinagar,500.0
46668,1,1,4.3,397,Basaveshwara Nagar,"Casual Dining, Cafe","Pasta, Chocolate Pizza, Cheesecake, Tikka","Pizza, Cafe, Italian",Desserts,Rajajinagar,600.0
46669,1,0,3.8,35,Basaveshwara Nagar,Dessert Parlor,"Waffles, Nutella Waffle",Desserts,Desserts,Rajajinagar,250.0
46671,0,0,4.2,148,Basaveshwara Nagar,Dessert Parlor,"Chocolate Icecreams, Waffle Cone","Ice Cream, Beverages",Desserts,Rajajinagar,200.0
46672,1,0,4.1,179,Basaveshwara Nagar,Dessert Parlor,"Nachos, Cheesy Garlic Bread, Ferrero Rocher","Desserts, Ice Cream",Desserts,Rajajinagar,500.0
46675,1,0,3.9,61,Basaveshwara Nagar,Sweet Shop,"Mysore Pak, Samosa","Mithai, Street Food",Desserts,Rajajinagar,100.0
46677,1,0,3.6,99,Basaveshwara Nagar,Cafe,"Burgers, Pizza, Coffee, Cappuccino, Fries","Cafe, Italian, Desserts",Desserts,Rajajinagar,500.0
46678,0,0,3.9,57,Basaveshwara Nagar,Quick Bites,"Cup Cake, Cake Pops, Chocolate Truffle",Desserts,Desserts,Rajajinagar,600.0
46679,1,0,3.8,75,Basaveshwara Nagar,Dessert Parlor,"Fries, Ice Cream Roll, Coffee, Brownie",Desserts,Desserts,Rajajinagar,350.0
46686,0,0,3.5,49,Basaveshwara Nagar,"Sweet Shop, Quick Bites","Chaat, Pav Bhaji, Masala Poori, Vada Pav","Mithai, North Indian, Street Food",Desserts,Rajajinagar,250.0
46687,0,0,3.8,46,Basaveshwara Nagar,"Bakery, Dessert Parlor",Pizza,"Bakery, Desserts",Desserts,Rajajinagar,200.0
46690,0,0,4.3,236,Race Course Road,Dessert Parlor,"Masala Tea, Coffee, Croissant, Hot Chocolate, Masala Chai, Fruit Cake",Desserts,Desserts,Rajajinagar,500.0
46691,1,0,4.4,406,Seshadripuram,Dessert Parlor,"Hot Chocolate Fudge, Brownie Fudge Sundae, Brownie Bomb, Apple Pie, Fudge Cake, Apple Cake, Chocolate Mousse","Ice Cream, Desserts",Desserts,Rajajinagar,400.0
46692,1,0,4.2,290,Malleshwaram,"Cafe, Dessert Parlor","Chocolate Sundae, Cup Cake, Coffee, Cheesecake, Macaroon, Sandwich, Hot Chocolate","Desserts, Cafe, Continental",Desserts,Rajajinagar,700.0
46693,0,0,3.9,108,Malleshwaram,Dessert Parlor,"Cheese Balls, French Fries, Sandwich, Oreo Ice Cream","Desserts, Ice Cream",Desserts,Rajajinagar,250.0
46694,0,0,3.9,133,Malleshwaram,Bakery,"Sandwiches, Burgers, Hot Dog, Sandwich, Honey Cake, Pizza, Veg Cheese Burger","Bakery, Fast Food",Desserts,Rajajinagar,250.0
46702,1,0,4.1,197,Malleshwaram,Dessert Parlor,"Donut, Cappuccino, Coffee, Custard, Hot Chocolate, Chocolate Dreamcake, Cookie Crunch","Desserts, Beverages",Desserts,Rajajinagar,300.0
46720,0,0,4.1,81,Malleshwaram,Dessert Parlor,Hot Chocolate Fudge,Ice Cream,Desserts,Rajajinagar,100.0
46723,0,0,4.1,96,Malleshwaram,Food Court,"Waffles, Brownie, Cheesecake","Beverages, Desserts",Desserts,Rajajinagar,250.0
46724,0,0,3.8,51,Malleshwaram,Dessert Parlor,"Gelato, New York Cheesecake, Strawberry Cheesecake, Belgian Chocolate, Kulfi","Ice Cream, Bakery, Desserts",Desserts,Rajajinagar,200.0
46729,1,0,3.9,131,Malleshwaram,Food Court,"Donut, Coffee, Choco Bomb, Cup Cake","Bakery, Desserts, Beverages",Desserts,Rajajinagar,450.0
46730,1,0,3.9,360,Malleshwaram,Food Court,"Brownie Sundae, Nutella Waffle, Brownie Waffle, Choco Blast Waffles, Eggless Waffle, Chocolate Waffles, Crunchy Waffles",Desserts,Desserts,Rajajinagar,300.0
46731,1,0,4.1,143,Malleshwaram,Dessert Parlor,"Chocolate Devotion, Brownie, Salted Caramel","Ice Cream, Desserts",Desserts,Rajajinagar,400.0
46732,0,1,4.3,1103,Rajajinagar,"Bar, Casual Dining","Cocktails, Pasta, Pizza, Vegetable Biryani, Nachos, Chicken Achari Tikka, Mocktails","Finger Food, Continental, North Indian, Italian, Japanese",Dine-out,Rajajinagar,1650.0
46733,1,1,4.6,2423,Rajajinagar,"Casual Dining, Bar","Butter Chicken, Mocktails, Pizza, Virgin Mojito, Nachos, Cocktails, Egg Chilli","Continental, North Indian, Chinese",Dine-out,Rajajinagar,1100.0
46734,0,1,4.5,1284,Rajajinagar,Casual Dining,"Vegetarian, Prawn, Mocktails, Fish, Paan Kulfi, Brownie, Chicken Biryani","North Indian, European, Mediterranean, BBQ, Kebab",Dine-out,Rajajinagar,1600.0
46736,0,0,4.3,690,Rajajinagar,Casual Dining,"Jowar Roti, Benne Dosa, Idli, Brinjal Curry, Akki Rottis, Jolada Rotti, Buttermilk",South Indian,Dine-out,Rajajinagar,400.0
46737,0,0,4.3,818,Rajajinagar,Casual Dining,"Vada Pav, Dabeli, Pav Bhaji, Chaat, Masala Papad, Jalebi, Sev Puri","North Indian, Chinese, Street Food, Juices",Dine-out,Rajajinagar,600.0
46738,0,1,4.3,858,Rajajinagar,Casual Dining,"Aloo Gobhi, Mocktails, Veg Buffet, Dahi Vada, Salads, Chaat, Buttermilk","Pizza, Biryani, North Indian, South Indian",Dine-out,Rajajinagar,800.0
46739,1,0,4.1,568,Rajajinagar,Casual Dining,"Chicken Roll, Mutton Biryani, Egg Roll, Ghee Rice, Shawarma, Tandoori Chicken, Chicken Grill","Mughlai, Chinese",Dine-out,Rajajinagar,700.0
46740,0,1,4.0,617,Rajajinagar,"Fine Dining, Bar","Pasta, Cocktails, Sunday Brunch, Orange Mousse, Salads, Chicken Dum Biryani, Kheer","North Indian, South Indian, Continental",Dine-out,Rajajinagar,1800.0
46741,1,0,3.8,591,Rajajinagar,Casual Dining,"Chicken Kebab, Roast Mutton, Chicken Guntur, Thali, Chicken Biryani, Lemon Chicken, Babycorn Manchurian","Andhra, North Indian, Chinese",Dine-out,Rajajinagar,700.0
46742,1,0,4.0,633,Rajajinagar,Casual Dining,"Brain Fry, Butter Chicken, Chicken Kebab, Chicken Wings, Lunch Buffet, Mutton Biryani, Chicken Grill","North Indian, Mughlai, South Indian, Chinese",Dine-out,Rajajinagar,750.0
46743,1,1,3.9,676,Rajajinagar,Casual Dining,"Mocktails, Corn Cigars, Seekh Kebab, Potli Biryani, Pizza, Thali, Rumali Roti","North Indian, Continental",Dine-out,Rajajinagar,900.0
46744,1,1,4.1,428,Rajajinagar,Casual Dining,"Sea Food, Fish, Roti, Prawn Ghee Roast, Neer Dosa, Murgh Ghee Roast, Paneer Tikka","Seafood, North Indian, Chinese",Dine-out,Rajajinagar,1100.0
46745,1,0,3.8,335,Rajajinagar,Casual Dining,"Bisi Bele Bhaath, Sweet Pongal, Curd Rice, Masala Papad, Vada, Filter Coffee, Babycorn Manchurian","South Indian, North Indian, Chinese, Street Food, Juices",Dine-out,Rajajinagar,450.0
46746,0,0,4.0,930,Rajajinagar,"Casual Dining, Bar","Bamboo Chicken, Fish Curry, Chicken Guntur, Chicken Fry, Mutton Biryani, Mutton Chops, Chicken Kshatriya","Andhra, Biryani, North Indian, Chinese",Dine-out,Rajajinagar,800.0
46747,0,0,3.7,103,Rajajinagar,"Casual Dining, Bar","Biryani, Murgh Ghee Roast, Cocktails","Andhra, Continental, Chinese",Dine-out,Rajajinagar,900.0
46748,1,0,3.9,320,Rajajinagar,Casual Dining,"Andhra Meal, Vegetable Biryani","Andhra, Chinese, North Indian, Seafood",Dine-out,Rajajinagar,800.0
46749,0,1,3.9,620,Rajajinagar,Casual Dining,"Manchurian, Vegetarian, Sweet Corn Soup, Paneer Tikka, Noodles, Rabri, Veg Fried Rice","North Indian, Chinese, Continental",Dine-out,Rajajinagar,1000.0
46750,1,0,4.1,502,Rajajinagar,Casual Dining,"Kalmi Kebab, Vegetable Biryani, Chilli Chicken, Dum Biryani, Chicken Biryani, Honey Chilli Potatoes, Chicken Tikka","North Indian, Chinese",Dine-out,Rajajinagar,600.0
46751,1,0,3.8,149,Rajajinagar,Casual Dining,"Noodles, Fried Rice, Chilli Chicken, Clear Soup, Chop Suey",Chinese,Dine-out,Rajajinagar,700.0
46754,0,1,4.0,137,Rajajinagar,Casual Dining,"Panneer Butter Masala, Dal Fry, Butter Kulcha, Shahi Paneer, Paneer Tikka, Roti, Vegetable Biryani","Desserts, North Indian, Chinese",Dine-out,Rajajinagar,700.0
46755,0,0,3.7,81,Rajajinagar,Casual Dining,"Dal Makhani, Salads, Chaat","North Indian, South Indian, Chinese",Dine-out,Rajajinagar,600.0
46756,1,0,3.1,94,Rajajinagar,Quick Bites,Mutton Biryani,"Mangalorean, Chinese, North Indian, Biryani",Dine-out,Rajajinagar,350.0
46761,1,0,2.3,180,Rajajinagar,Casual Dining,"Coffee, Dal Makhani","North Indian, Chinese, South Indian, Street Food",Dine-out,Rajajinagar,500.0
46764,1,1,3.7,57,Rajajinagar,Casual Dining,Sea Food,"Seafood, North Indian, Chinese, Continental, Mangalorean",Dine-out,Rajajinagar,900.0
46765,0,0,3.2,97,Rajajinagar,"Casual Dining, Lounge",Tandoori Fish,"North Indian, South Indian, Chinese",Dine-out,Rajajinagar,1000.0
46768,1,0,3.7,349,Rajajinagar,Casual Dining,"Butter Chicken, Biryani, Pepper Chicken, Chilli Chicken, Kalmi Kabab, Tandoori Chicken, Chicken Malai Tikka","North Indian, Mughlai, Biryani, Chinese, Kebab",Dine-out,Rajajinagar,600.0
46776,1,0,3.4,590,Rajajinagar,Casual Dining,"Hyderabadi Dum Biryani, Vegetable Biryani","Andhra, North Indian, Chinese, Biryani",Dine-out,Rajajinagar,600.0
46787,0,0,4.0,84,Rajajinagar,"Casual Dining, Bar","Lamb Chops, Strawberry Daiquiri, Truffle, Bbq, Chicken Kebab, Nachos, Karara Paneer","Mediterranean, BBQ",Dine-out,Rajajinagar,1200.0
46788,1,0,2.9,96,Rajajinagar,Casual Dining,"Pongal, Vada, Curd Rice","South Indian, North Indian, Chinese, Street Food, Fast Food",Dine-out,Rajajinagar,400.0
46791,0,0,4.3,332,Rajajinagar,Quick Bites,"Chicken Biryani, Chicken Masala, Brain Fry, Chilli Chicken, Mutton Biryani, Nalli Fry, Chicken Fry","South Indian, Biryani",Dine-out,Rajajinagar,300.0
46792,1,0,3.8,216,Rajajinagar,Quick Bites,"Donne Biryani, Chicken Kebab, Chicken Lollipop, Mutton Biryani, Chicken Biryani Combo","Biryani, Kebab",Dine-out,Rajajinagar,400.0
46798,1,0,3.5,101,Rajajinagar,Quick Bites,"Coffee, Kadhai Paneer","South Indian, North Indian, Chinese, Street Food",Dine-out,Rajajinagar,400.0
46799,1,0,3.9,392,Rajajinagar,Quick Bites,Pizza,"Pizza, Fast Food",Dine-out,Rajajinagar,400.0
46801,1,0,3.8,74,Rajajinagar,Quick Bites,"French Chicken, Roti, Biryani","North Indian, Chinese, Kebab",Dine-out,Rajajinagar,350.0
46806,1,0,3.9,266,Rajajinagar,Food Court,"Burgers, Cheesy Fries","Burger, Fast Food, Beverages",Dine-out,Rajajinagar,600.0
46807,1,0,4.0,397,Rajajinagar,Quick Bites,"Paratha, Deluxe Thali, Lassi, Paneer Tikka, Roti, Biryani, Panneer Butter Masala",North Indian,Dine-out,Rajajinagar,450.0
46812,0,0,3.0,75,Rajajinagar,Quick Bites,"Vada, Sweet Corn Soup","South Indian, Chinese, Fast Food",Dine-out,Rajajinagar,300.0
46819,1,0,3.8,99,Rajajinagar,Quick Bites,"Burgers, Popcorn, Chicken Roll",Fast Food,Dine-out,Rajajinagar,300.0
46830,0,0,3.6,68,Rajajinagar,Quick Bites,"Masala Dosa, Chaat, Panneer Butter Masala","South Indian, North Indian",Dine-out,Rajajinagar,450.0
46885,1,0,3.5,108,Rajajinagar,Quick Bites,"Garlic Bread, Pasta","Pizza, Fast Food",Dine-out,Rajajinagar,750.0
46892,1,0,3.8,209,Rajajinagar,Quick Bites,"Momos, Noodles, Fish, Spring Roll, Chicken Noodle, Hunan Chicken, Chicken Momo","Chinese, Fast Food, Momos",Dine-out,Rajajinagar,450.0
46894,1,1,4.4,1026,Basaveshwara Nagar,Casual Dining,"Sea Food, Ghee Rice, Hyderabadi Mutton Biryani, Chicken Biryani, Shawarma, Chicken Grill, Crispy Chicken","North Indian, Mughlai",Dine-out,Rajajinagar,800.0
46895,1,1,4.3,397,Basaveshwara Nagar,"Casual Dining, Cafe","Pasta, Chocolate Pizza, Cheesecake, Tikka","Pizza, Cafe, Italian",Dine-out,Rajajinagar,600.0
46896,1,0,4.1,245,Basaveshwara Nagar,Casual Dining,"Biryani, Butter Chicken, Phirni, Paya Soup, Bheja Fry, Panneer Butter Masala, Butter Naan","Biryani, North Indian, Mughlai",Dine-out,Rajajinagar,600.0
46897,0,0,3.9,175,Basaveshwara Nagar,Quick Bites,"Lemon Chicken, Chicken Biryani","Biryani, South Indian",Dine-out,Rajajinagar,350.0
46898,0,0,3.8,180,Basaveshwara Nagar,Quick Bites,"Donne Biryani, Chicken Biryani, Chilli Chicken",Biryani,Dine-out,Rajajinagar,300.0
46899,1,0,3.6,110,Basaveshwara Nagar,Casual Dining,Biryani,"Andhra, North Indian, Chinese",Dine-out,Rajajinagar,500.0
46901,1,0,3.7,68,Basaveshwara Nagar,Casual Dining,"Fish, Tandoori Chicken, Neer Dosa, Sea Food","North Indian, Chinese",Dine-out,Rajajinagar,500.0
46902,0,1,3.9,96,Basaveshwara Nagar,"Pub, Casual Dining","Beer, Pasta","Arabian, Chinese, Continental, North Indian, Finger Food",Dine-out,Rajajinagar,1200.0
46903,1,1,3.1,405,Basaveshwara Nagar,"Casual Dining, Bar","Cocktails, Paneer Tikka, Jeera Rice, Egg Pakora, Sea Food, Roti, Vegetable Biryani","North Indian, Chinese, Seafood",Dine-out,Rajajinagar,800.0
46906,0,0,4.0,178,Basaveshwara Nagar,Casual Dining,"Noodles, Cucumber Salad, Dragon Chicken, Momos, Spring Roll, Sea Food, Chicken Momo","Chinese, North Indian",Dine-out,Rajajinagar,750.0
46907,1,0,3.2,123,Basaveshwara Nagar,Casual Dining,"Biryani, Ragi Mudde, Lemon Chicken, Mutton Chops","South Indian, Biryani, Chinese, North Indian",Dine-out,Rajajinagar,750.0
46908,0,0,3.7,239,Basaveshwara Nagar,"Casual Dining, Cafe","Pasta, Pizza, Sandwiches, Lasagne, Burgers, Bruschettas, Cup Cake","Continental, Italian, Cafe, Beverages, Desserts",Dine-out,Rajajinagar,600.0
46909,1,0,3.6,99,Basaveshwara Nagar,Cafe,"Burgers, Pizza, Coffee, Cappuccino, Fries","Cafe, Italian, Desserts",Dine-out,Rajajinagar,500.0
46910,1,0,3.8,285,Basaveshwara Nagar,Casual Dining,"Noodles, Chilli Chicken, Biryani, American Chopsuey, Chinese Bhel, Chowmein, Prawn","Chinese, North Indian, Momos, Biryani",Dine-out,Rajajinagar,800.0
46918,0,0,3.5,49,Basaveshwara Nagar,"Sweet Shop, Quick Bites","Chaat, Pav Bhaji, Masala Poori, Vada Pav","Mithai, North Indian, Street Food",Dine-out,Rajajinagar,250.0
46919,1,0,3.8,373,Basaveshwara Nagar,Quick Bites,"Burgers, Hot Wings, Popcorn Chicken","Burger, Fast Food",Dine-out,Rajajinagar,400.0
46920,0,0,4.0,407,Basaveshwara Nagar,Quick Bites,"Masala Dosa, Bonda Soup, Rava Dosa, Tomato Soup, Bhel Puri, Coffee, Roti","South Indian, North Indian, Chinese, Street Food",Dine-out,Rajajinagar,400.0
46923,1,0,2.9,136,Basaveshwara Nagar,Quick Bites,Chaat,"Burger, Fast Food",Dine-out,Rajajinagar,500.0
46933,0,0,3.9,57,Basaveshwara Nagar,Quick Bites,"Cup Cake, Cake Pops, Chocolate Truffle",Desserts,Dine-out,Rajajinagar,600.0
46948,0,0,3.8,51,Basaveshwara Nagar,Quick Bites,"Sandwiches, Cheese Sandwich",Fast Food,Dine-out,Rajajinagar,200.0
46958,1,0,3.7,162,Basaveshwara Nagar,Quick Bites,"Tandoori Chicken, Masala Tikka","North Indian, Chinese",Dine-out,Rajajinagar,400.0
46959,0,1,4.1,4781,Malleshwaram,"Lounge, Casual Dining","Cocktails, Salmon Sushi, Jumbo Prawns, Chocolate Cake, Mocktails, Pad Thai Noodle, Sushi Platter","Japanese, Thai, Chinese, Korean",Dine-out,Rajajinagar,2600.0
46960,1,1,4.9,1985,Malleshwaram,Casual Dining,"Chicken Malai Tikka, Jalebi Rabri, Lunch Buffet, Paneer Tikka, Kulfi, Jumbo Prawns, Murgh Malai","North Indian, Mughlai",Dine-out,Rajajinagar,2000.0
46961,0,0,4.3,2324,Malleshwaram,Microbrewery,"Mushroom Tikka, Nachos, Wheat Beer, Dahi Kebab, Cocktails, Tiramisu, Chicken Tikka","German, European, Pizza, American, North Indian, Chinese",Dine-out,Rajajinagar,1800.0
46962,0,1,4.3,968,Malleshwaram,Fine Dining,"Chocolate Cake, Sunday Brunch, Mutton Biryani, Pasta, Pizza, Croissants, Cocktails","North Indian, Continental",Dine-out,Rajajinagar,2000.0
46963,0,1,4.5,420,Race Course Road,Casual Dining,"Chicken Tikka, Paneer Tikka, Brownie, Biryani, Mocktails, Tea, Dal Makhani","North Indian, Continental",Dine-out,Rajajinagar,1200.0
46964,0,1,4.8,1367,Malleshwaram,Casual Dining,"Prawn, Panipuri, Chaat, Biryani, Paan Ice Cream, Brownie, Tandoori Prawns",BBQ,Dine-out,Rajajinagar,1300.0
46965,0,1,4.2,566,Malleshwaram,Fine Dining,"Appam, Tiramisu, Cocktails, Mocktails, Kebab Platter, Salads, Lamb","Lebanese, Mediterranean, Afghan",Dine-out,Rajajinagar,2500.0
46966,1,1,4.5,1157,Malleshwaram,Casual Dining,"Kimchi, Salads, Momos, Mocktails, Manchow Soup, Chicken Dumplings, Dimsum Platter",Chinese,Dine-out,Rajajinagar,1700.0
46967,1,1,4.8,6470,Malleshwaram,"Casual Dining, Bar","Veg Platter, Burgers, Mushroom Soup, Cocktails, Nachos, Lemon Margarita, Chicken Fajita","American, Tex-Mex, Burger, BBQ, Mexican",Dine-out,Rajajinagar,1400.0
46968,1,1,4.0,610,Malleshwaram,Casual Dining,"Thali, Churma, Khichda, Dhokla, Aamras, Malpua, Buttermilk",North Indian,Dine-out,Rajajinagar,1000.0
46969,1,0,4.5,789,Malleshwaram,Casual Dining,"Sushi, Noodles, Khao Suey, Momos, Vegetarian, Thukpa Soup, Thai Green Curry","Vietnamese, Thai, Burmese, Japanese",Dine-out,Rajajinagar,1000.0
46970,1,1,4.3,1103,Malleshwaram,Casual Dining,"Pizza, Pasta, Wine, Cocktails, Mocktails, Mojito, Tiramisu","Italian, Salad, Mediterranean",Dine-out,Rajajinagar,1500.0
46971,1,0,4.2,1734,Malleshwaram,Pub,"Beer, Dragon Chicken, Mojito, Cocktails, Murgh Platter, Mocktails, Sea Food","Chinese, Continental, North Indian",Dine-out,Rajajinagar,1400.0
46972,0,0,4.1,218,Malleshwaram,Casual Dining,"Hyderabadi Biryani, Mutton Biryani, Vegetable Biryani","Biryani, Hyderabadi, Chinese",Dine-out,Rajajinagar,800.0
46973,1,0,4.8,4421,Malleshwaram,Quick Bites,"Benne Masala Dosa, Filter Coffee, Chai, Butter Masala Dosa, Crispy Vada, Tea, Kesari Bath",South Indian,Dine-out,Rajajinagar,150.0
46974,0,0,4.0,777,Malleshwaram,Lounge,"Beer, Cocktails, Pork Chilli, Pandi Curry, Steak, Crispy Chicken, Pasta","Italian, American, North Indian",Dine-out,Rajajinagar,1400.0
46975,0,1,4.2,167,Race Course Road,"Bar, Casual Dining",Cocktails,Continental,Dine-out,Rajajinagar,1400.0
46976,1,1,4.2,471,Malleshwaram,"Casual Dining, Bar","Cocktails, Appam, Beer, Murgh Ghee Roast, Mocktails, Pizza, Cheese Balls","North Indian, Mangalorean, Seafood",Dine-out,Rajajinagar,1200.0
46977,1,0,4.1,317,Malleshwaram,Casual Dining,"Burgers, Peri Peri Chips, Beer, Mocktails, Peri Peri Chicken, Potato Wedges, Butterfly Chicken","Portuguese, Wraps, Burger, Salad",Dine-out,Rajajinagar,1200.0
46978,1,0,4.1,274,Malleshwaram,Cafe,"Fries, Burgers, Peri Peri Potato Wedge, Pasta Arrabiata, Cappuccino, Nachos, Pesto Pasta","Cafe, Continental, Italian",Dine-out,Rajajinagar,600.0
46979,1,0,4.1,80,Malleshwaram,Cafe,"Pasta, Chicken Steak, Pink Lemonade, Pizza, Nachos, Wings, Burgers",Cafe,Dine-out,Rajajinagar,500.0
46980,0,0,4.2,493,Malleshwaram,Casual Dining,"Cocktails, Biryani, Paneer Makhani, Sangria, Tandoori Chicken, Veg Pulao, Tomato Shorba","North Indian, Mughlai",Dine-out,Rajajinagar,1500.0
46981,0,1,4.3,1145,Malleshwaram,Casual Dining,"Lunch Buffet, Millet Pizza, Salads, Beetroot Payasam, Banana Pudding, Thali, Tikki","North Indian, South Indian",Dine-out,Rajajinagar,1100.0
46982,0,0,4.1,742,Malleshwaram,Pub,"Beer, Cocktails, Garden Pizza, Chicken Tikka, Spring Roll, Chips, Chicken Wings","Finger Food, North Indian, Italian",Dine-out,Rajajinagar,1500.0
46983,0,1,4.1,405,Malleshwaram,Lounge,"Mocktails, Cocktails, Beer, Nachos, Fries","Continental, North Indian",Dine-out,Rajajinagar,1500.0
46984,1,0,4.0,1196,Malleshwaram,Quick Bites,"Akki Rottis, Roti, Rava Idli, Filter Coffee, Pongal, Masala Dosa, Kokum Juice","South Indian, North Indian, Chinese",Dine-out,Rajajinagar,250.0
